"","price","lot_size","waterfront","age","land_value","construction","air_cond","fuel","heat","sewer","living_area","fireplaces","bathrooms","rooms"
"1193",151000,0.37,"No",33,57200,"No","Yes","Gas","Hot Air","Public",1239,1,1,7
"1194",100000,0.31,"No",85,64400,"No","No","Oil","Hot Water","Public",840,0,1,3
"1195",655000,0.19,"No",55,103000,"No","No","Gas","Hot Air","Public",780,0,1.5,6
"1196",243500,0.29,"No",3,64400,"No","Yes","Gas","Hot Air","Public",1728,0,2.5,7
"1197",265000,0.18,"No",140,56700,"No","No","Gas","Hot Air","Public",1666,0,1,8
"1198",400000,0.24,"No",4,75400,"No","Yes","Gas","Hot Air","Public",2022,1,2.5,7
"1199",272800,0.08,"No",46,183300,"No","No","Gas","Hot Air","Private",2225,1,2,9
"1200",255000,0.17,"No",115,53700,"No","No","Gas","Hot Air","Public",1023,0,1,6
"1201",220000,0.13,"No",17,51400,"No","Yes","Electric","Electric","Public",1290,0,1.5,4
"1202",775000,0.48,"No",31,72600,"No","Yes","Gas","Hot Air","Public",3968,4,3.5,12
"1203",233000,0.14,"No",129,93000,"No","No","Gas","Hot Water","Public",1699,0,1,9
"1204",216977,0.48,"No",27,57800,"No","No","Gas","Hot Water","Public",2137,0,1,9
"1205",245000,0.03,"No",5,27000,"No","Yes","Gas","Hot Air","Public",1428,1,2.5,4
"1206",159000,0.24,"No",35,49100,"No","Yes","Gas","Hot Air","Public",936,0,1,8
"1207",725000,0.21,"No",3,70600,"No","Yes","Gas","Hot Air","Public",2586,1,3,10
"1208",268300,0.16,"No",6,36800,"No","No","Gas","Hot Air","Public",1373,1,2,5
"1209",159000,0.28,"No",33,51800,"No","No","Gas","Hot Air","Public",1272,0,1,6
"1210",155000,0.3,"No",33,53000,"No","Yes","Gas","Hot Air","Public",1368,1,2,8
"1211",345000,0.29,"No",18,46400,"No","Yes","Gas","Hot Air","Public",2120,1,2.5,11
"1212",165200,0.3,"No",34,53000,"No","No","Gas","Hot Air","Public",1279,0,1,5
"1213",185000,0.53,"No",35,66500,"No","Yes","Gas","Hot Air","Public",1104,0,1,3
"1214",225500,0.28,"No",41,64000,"No","No","Gas","Hot Water","Public",1092,1,1,4
"1215",420000,0.11,"No",121,87000,"No","No","Gas","Hot Water","Public",2247,0,2,10
"1216",220000,0.18,"No",53,101000,"No","No","Gas","Hot Water","Public",1146,0,1.5,7
"1217",620000,0.53,"No",23,225800,"No","No","Gas","Hot Air","Public",3250,2,2.5,10
"1218",260000,0.35,"No",18,50000,"No","Yes","Gas","Hot Air","Public",1920,1,2.5,10
"1219",359900,0.5,"No",0,65000,"No","No","Gas","Hot Air","Public",1932,1,2,7
"1220",375000,0.14,"No",4,112100,"No","Yes","Gas","Hot Air","Public",1620,0,2.5,7
"1221",302900,0.22,"No",50,72000,"No","No","Gas","Hot Water","Public",1640,0,1,4
"1222",175000,0.17,"No",39,55800,"No","No","Gas","Hot Air","Public",1040,0,1.5,6
"1223",260000,5.35,"No",37,137800,"No","Yes","Oil","Hot Air","Private",1676,0,2,8
"1224",270000,0.33,"No",16,48800,"No","Yes","Gas","Hot Air","Public",1991,1,2.5,6
"1225",485000,0.24,"No",17,60200,"No","Yes","Gas","Hot Air","Public",1908,1,3.5,9
"1226",200000,0.57,"No",85,62500,"No","No","Oil","Hot Air","Public",966,0,1,4
"1227",367000,0.03,"No",19,27000,"No","Yes","Gas","Hot Air","Public",1815,1,2.5,5
"1228",175000,0.3,"No",32,53000,"No","No","Gas","Hot Air","Public",1664,0,1,7
"1229",203000,0.04,"No",19,25600,"No","Yes","Gas","Hot Air","Public",1216,1,2,4
"1230",170000,0.16,"No",33,54900,"No","Yes","Gas","Hot Air","Public",1564,0,2,7
"1231",375000,0.31,"No",32,143200,"No","Yes","Gas","Hot Air","Public",2752,1,2.5,10
"1232",159900,0.25,"No",35,50000,"No","No","Gas","Hot Air","Public",936,0,1,4
"1233",230000,0.14,"No",95,50800,"No","No","Gas","Hot Air","Public",1617,0,1.5,9
"1234",375000,0.12,"No",69,195000,"No","No","Gas","Hot Water","Public",1452,1,2,5
"1235",421000,0.31,"No",5,80600,"No","Yes","Gas","Hot Air","Public",1911,1,2.5,6
"1236",218000,0.28,"No",31,80800,"No","Yes","Gas","Hot Air","Public",1580,0,1.5,4
"1237",167850,0.27,"No",34,51200,"No","Yes","Gas","Hot Air","Public",1920,1,1,5
"1238",252500,0.21,"No",80,115000,"No","No","Gas","Hot Water","Public",1155,0,1.5,7
"1239",650000,0.34,"No",3,82400,"No","Yes","Gas","Hot Air","Public",3770,1,2.5,12
"1240",380000,0.04,"No",18,36000,"No","Yes","Gas","Hot Air","Public",1675,1,2.5,6
"1241",214500,0.21,"No",33,107000,"No","No","Gas","Hot Air","Public",912,0,1,4
"1242",218500,0.17,"No",115,55800,"No","No","Gas","Hot Water","Public",1510,0,1,8
"1243",174000,0.16,"No",35,54900,"No","Yes","Gas","Hot Air","Public",864,0,1,6
"1244",225000,0.46,"No",35,62600,"No","Yes","Gas","Hot Air","Public",1600,0,2,6
"1245",309750,0.07,"No",15,48200,"No","Yes","Gas","Hot Air","Public",1744,1,2.5,5
"1246",658300,0.69,"No",3,101500,"No","Yes","Gas","Hot Air","Public",3208,1,2.5,11
"1247",203000,0.06,"No",16,45800,"No","Yes","Gas","Hot Air","Public",1290,0,1.5,7
"1248",375000,0.03,"No",19,27000,"No","Yes","Gas","Hot Air","Public",1900,1,2.5,7
"1249",62500,1,"No",25,24700,"No","No","Oil","Hot Air","Private",2808,0,1,11
"1250",205000,0.19,"No",18,7300,"No","No","Gas","Hot Air","Public",1576,0,1.5,4
"1251",84500,0.2,"No",135,7300,"No","No","Gas","Hot Water","Public",1118,0,1,5
"1252",280500,1.09,"No",8,23000,"No","Yes","Gas","Hot Air","Private",1752,2,2,6
"1253",182000,0.02,"No",32,22500,"No","No","Electric","Electric","Private",1753,0,1.5,5
"1254",571000,1,"No",14,128500,"No","Yes","Gas","Hot Air","None",2186,0,2.5,10
"1255",168000,0.25,"No",35,50000,"No","No","Gas","Hot Air","Public",1800,0,1,5
"1256",354000,0.46,"No",30,56600,"No","Yes","Gas","Hot Air","Public",2462,1,2.5,10
"1257",238000,0.2,"No",50,70000,"No","No","Gas","Hot Water","Public",1286,0,2,10
"1258",182000,0.16,"No",35,97000,"No","Yes","Gas","Hot Air","Public",1337,0,1,8
"1259",218500,0.17,"No",5,37600,"No","No","Gas","Hot Air","Public",1170,1,2.5,4
"1260",227500,0.55,"No",53,73400,"No","No","Gas","Hot Air","Public",1185,0,1,4
"1261",375000,0.5,"No",19,59000,"No","Yes","Gas","Hot Air","Public",2424,1,2.5,8
"1262",399900,0.09,"No",125,83000,"No","No","Gas","Hot Water","Public",1828,0,1.5,7
"1263",360000,0.34,"No",41,80000,"No","Yes","Electric","Electric","Private",2176,1,2.5,8
"1264",412500,0.39,"No",4,85400,"No","Yes","Gas","Hot Air","Public",2000,1,2.5,6
"1265",268500,0.18,"No",10,38400,"No","Yes","Gas","Hot Air","Public",1340,1,2.5,8
"1266",300300,0.13,"No",52,63000,"No","No","Gas","Hot Air","Public",1208,0,1,6
"1267",382500,0.19,"No",2,57600,"No","Yes","Gas","Hot Air","Public",2244,1,2.5,10
"1268",189000,0.3,"No",31,53000,"No","No","Gas","Hot Air","Public",1592,1,1.5,7
"1269",295000,0.39,"No",17,52400,"No","Yes","Gas","Hot Air","Public",1831,1,2.5,7
"1270",220000,0.01,"No",37,182600,"No","No","Gas","Hot Water","Private",1093,1,1.5,5
"1271",223000,0.12,"No",110,89000,"No","No","Gas","Hot Water","Public",1460,0,1,5
"1272",399000,0.25,"No",152,115000,"No","No","Gas","Hot Water","Public",2128,1,1.5,10
"1273",169480,0.24,"No",30,49100,"No","No","Gas","Hot Air","Public",1368,0,1,5
"1274",347750,0.15,"No",1,36000,"No","Yes","Gas","Hot Air","Public",2200,1,2.5,8
"1275",455000,0.25,"No",23,61000,"No","Yes","Gas","Hot Air","Public",2310,1,3,8
"1276",249900,0.04,"No",12,25600,"No","Yes","Gas","Hot Air","Public",1776,1,2.5,7
"1277",250000,0.05,"No",8,32000,"No","Yes","Electric","Electric","Public",1852,0,2.5,9
"1278",265000,0.32,"No",42,144900,"No","Yes","Gas","Hot Air","Public",1092,0,2,4
"1279",670000,0.11,"No",121,87000,"No","No","Gas","Hot Water","Public",2247,0,2,8
"1280",195000,0.11,"No",19,49800,"No","Yes","Gas","Hot Air","Public",1311,0,1.5,8
"1281",360000,0.13,"No",4,110200,"No","Yes","Gas","Hot Air","Public",1392,0,2.5,4
"1282",175000,0.4,"No",33,59000,"No","Yes","Gas","Hot Air","Public",1116,0,1.5,8
"1283",166500,0.1,"No",115,49500,"No","No","Gas","Hot Air","Public",812,0,1,4
"1284",190100,0.48,"No",27,31700,"No","No","Gas","Hot Air","Private",1872,1,2.5,8
"1285",180500,0.75,"No",8,20500,"No","Yes","Electric","Hot Air","Public",1248,0,2,5
"1286",440000,0.19,"Yes",3,97300,"No","No","Gas","Hot Water","Private",1702,0,2,4
"1287",170000,0.51,"No",57,13300,"No","No","Oil","Hot Water","Private",1346,1,1,4
"1288",220000,0.63,"No",20,17700,"No","No","Gas","Hot Water","Private",1596,1,2,6
"1289",70500,0.09,"No",57,1000,"No","No","Gas","Hot Air","Public",884,0,1,7
"1290",65000,0.13,"No",137,700,"No","No","Gas","Hot Air","Private",814,0,1,3
"1291",127500,0.19,"No",71,3200,"No","No","Gas","Hot Air","Public",720,0,1,5
"1292",155000,0.57,"No",28,2600,"No","No","Electric","Electric","Private",2051,0,1,5
"1293",255500,0.92,"No",11,2600,"No","Yes","Oil","Hot Air","Private",1590,1,2,6
"1294",136000,0.35,"No",39,1600,"No","No","Electric","Electric","Private",1202,0,1,6
"1295",204000,0.86,"No",16,4300,"No","No","Oil","Hot Water","Private",2016,0,1.5,5
"1296",200000,0.8,"No",6,2000,"No","No","Gas","Hot Air","Private",1274,1,2,6
"1297",163000,0.36,"No",40,3600,"No","No","Oil","Hot Air","Private",960,0,1,5
"1298",149350,0.44,"No",47,4000,"No","Yes","Gas","Hot Air","Private",1056,0,1,6
"1299",235000,0.25,"No",12,5200,"No","Yes","Oil","Hot Air","Private",1820,0,3.5,8
"1300",260000,0.65,"No",27,16500,"No","No","Gas","Hot Air","Private",2486,1,2.5,7
"1301",210000,0.46,"No",27,13800,"No","Yes","Gas","Hot Air","Private",1890,0,2.5,9
"1302",159900,0.7,"No",84,4600,"No","No","Oil","Hot Water","Private",1274,1,1,6
"1303",209000,0.55,"No",14,3000,"No","Yes","Oil","Hot Air","Private",1716,0,2,6
"1304",135000,0.35,"No",22,12000,"No","Yes","Electric","Electric","Private",1336,1,1.5,4
"1305",200000,0.96,"No",45,8700,"No","No","Gas","Hot Air","Private",1392,0,1,5
"1306",432600,0.54,"No",1,20400,"No","Yes","Gas","Hot Air","Private",2346,0,2.5,10
"1307",195000,0.47,"No",19,14100,"No","No","Gas","Hot Air","Private",1475,0,1.5,7
"1308",165000,0.52,"No",16,5500,"No","No","Electric","Electric","Private",1248,0,2,6
"1309",198000,0.15,"No",16,10000,"Yes","Yes","Electric","Electric","Private",1920,1,2.5,10
"1310",219000,0.65,"No",2,4000,"No","No","Oil","Hot Air","Private",2040,0,2.5,8
"1311",430000,1.34,"Yes",15,75700,"No","No","Electric","Electric","Private",2649,1,3,7
"1312",120000,0.17,"No",105,4100,"No","No","Oil","Hot Air","Private",1500,0,1,6
"1313",373735,0.53,"No",1,233000,"Yes","Yes","Gas","Hot Air","Public",3163,1,2.5,10
"1314",183853,0.14,"No",18,19600,"No","Yes","Gas","Hot Air","Public",1343,1,1.5,4
"1315",213500,0.46,"No",17,36600,"No","Yes","Gas","Hot Air","Public",1573,1,2,5
"1316",155000,0.09,"No",18,20500,"No","Yes","Electric","Electric","Public",1270,1,1.5,4
"1317",197000,0.41,"No",14,26700,"No","No","Gas","Hot Air","Public",1316,0,1.5,8
"1318",392499,0.48,"No",11,47400,"No","Yes","Gas","Hot Air","Public",3092,1,2.5,11
"1319",229900,0.44,"No",7,24200,"No","No","Gas","Hot Air","Public",1328,1,2.5,8
"1320",289250,0.42,"No",14,28500,"No","No","Oil","Hot Water","Private",2560,1,2.5,12
"1321",189900,0.12,"No",17,16800,"No","Yes","Gas","Hot Air","Public",1343,1,2.5,6
"1322",397200,0.46,"No",1,3200,"Yes","Yes","Gas","Hot Air","Public",3250,1,3,12
"1323",389405,0.35,"No",1,233000,"Yes","Yes","Gas","Hot Air","Public",3086,1,2.5,8
"1324",135000,0.66,"No",155,25200,"No","No","Oil","Hot Water","Private",1080,1,1,3
"1325",174000,0.13,"No",16,18200,"No","Yes","Gas","Hot Air","Public",1120,1,1.5,6
"1326",525000,0.46,"No",1,70100,"No","Yes","Gas","Hot Air","Public",2876,1,3.5,12
"1327",135000,0.01,"No",19,9900,"No","Yes","Electric","Electric","Public",1281,0,2.5,3
"1328",412000,0.62,"No",9,57800,"No","Yes","Gas","Hot Air","Public",2900,1,2.5,10
"1329",186000,0.08,"No",18,20400,"No","Yes","Gas","Hot Air","Public",1512,1,1.5,7
"1330",453935,0.58,"No",1,233000,"Yes","Yes","Gas","Hot Air","Public",2879,1,2.5,9
"1331",355000,0.69,"No",3,43700,"No","Yes","Gas","Hot Air","Public",2537,1,2,11
"1332",186000,0.35,"No",37,23500,"No","No","Gas","Hot Water","Public",1056,0,1,4
"1333",197000,0.14,"No",16,19600,"No","No","Gas","Hot Air","Public",1296,1,1.5,6
"1334",180000,0.13,"No",18,20900,"No","Yes","Electric","Electric","Public",1512,1,1.5,3
"1335",178000,0.47,"No",27,32000,"No","No","Oil","Hot Air","Public",1338,1,2,7
"1336",305000,0.33,"No",10,35400,"No","Yes","Gas","Hot Air","Public",2368,1,2.5,7
"1337",262000,0.46,"No",8,25100,"No","Yes","Gas","Hot Air","Public",1528,0,2.5,4
"1338",225000,0.89,"No",27,30900,"No","Yes","Gas","Hot Air","Public",1857,1,2.5,8
"1339",403040,0.49,"No",0,233000,"Yes","Yes","Gas","Hot Air","Public",3320,1,2.5,12
"1340",388500,0.46,"No",14,36600,"No","Yes","Gas","Hot Air","Public",2227,1,2.5,10
"1341",417000,0.13,"No",6,46500,"No","Yes","Gas","Hot Air","Public",2742,1,2.5,11
"1342",410000,0.5,"No",9,37800,"No","No","Gas","Hot Air","Public",2988,1,2.5,11
"1343",170000,0.35,"No",17,37000,"No","Yes","Gas","Hot Air","Public",1656,1,1.5,8
"1344",295000,0.01,"No",9,28400,"No","No","Gas","Hot Air","Public",1760,1,2.5,5
"1345",216000,0.38,"No",39,25000,"No","No","Gas","Hot Air","Public",1702,1,1.5,8
"1346",221649,0.37,"No",38,24500,"No","No","Gas","Hot Water","Public",1682,1,1.5,4
"1347",199900,0.21,"No",17,28800,"No","Yes","Gas","Hot Air","Public",1180,1,1.5,4
"1348",463000,0.64,"No",3,153800,"No","Yes","Gas","Hot Air","Public",2885,1,2.5,10
"1349",146500,0.02,"No",20,14900,"No","Yes","Electric","Electric","Public",1281,0,2.5,3
"1350",225000,0.24,"No",18,29500,"No","Yes","Gas","Hot Air","Public",1596,1,2,4
"1351",160000,0.16,"No",21,15100,"No","No","Electric","Electric","Public",1184,0,2,4
"1352",275055,0.46,"No",1,108900,"Yes","Yes","Gas","Hot Air","Public",2745,1,3,8
"1353",315513,0.46,"No",1,108900,"Yes","Yes","Gas","Hot Air","Public",2680,1,2.5,11
"1354",323759,0.35,"No",1,108900,"Yes","No","Gas","Hot Air","Public",2483,1,2.5,10
"1355",167500,0.92,"No",19,25000,"No","No","Oil","Hot Air","Private",1188,0,1,4
"1356",272699,0.3,"No",1,108900,"Yes","Yes","Gas","Hot Air","Public",2366,1,3,7
"1357",177500,0.31,"No",19,27000,"No","No","Gas","Hot Air","Public",1508,1,1.5,4
"1358",128000,1,"No",50,20500,"No","No","Oil","Hot Water","Private",792,0,1,4
"1359",317105,0.44,"No",1,108900,"No","No","Gas","Hot Air","Public",3285,1,2.5,10
"1360",144500,0.15,"No",18,15100,"No","No","Gas","Electric","Public",1673,0,2,5
"1361",260000,0.33,"No",7,26000,"No","No","Gas","Hot Air","Public",2000,0,2.5,7
"1362",244000,0.33,"No",18,27000,"No","No","Electric","Electric","Public",1561,1,1.5,4
"1363",287989,0.4,"No",1,108900,"Yes","Yes","Gas","Hot Air","Public",2828,1,3,9
"1364",159000,0.16,"No",18,15100,"No","No","Electric","Electric","Public",1592,0,1.5,8
"1365",167000,0.16,"No",18,15100,"No","No","Electric","Electric","Public",1184,0,2,8
"1366",348000,0.17,"No",14,10200,"No","Yes","Oil","Hot Air","Public",1708,1,2,4
"1367",140000,0.17,"No",26,15200,"No","Yes","Electric","Hot Air","Public",1276,1,2,6
"1368",145000,0.15,"No",20,15100,"No","No","Electric","Electric","Public",1184,0,1.5,3
"1369",150450,0.17,"No",21,15800,"No","No","Electric","Electric","Public",908,0,1,5
"1370",230000,0.95,"No",15,32800,"No","No","Gas","Hot Water","Private",1612,1,2,6
"1371",147423,0.16,"No",19,15700,"No","No","Electric","Electric","Public",912,1,1.5,3
"1372",223000,0.33,"No",17,27000,"No","No","Electric","Electric","Public",1508,1,1.5,6
"1373",167500,0.16,"No",18,15100,"No","No","Electric","Electric","Public",1492,0,2.5,6
"1374",299000,0.1,"No",25,6000,"No","No","Electric","Electric","Public",874,1,1,5
"1375",235900,0.59,"No",33,26400,"No","No","Gas","Hot Water","Public",1573,1,2.5,6
"1376",147000,0.24,"No",115,7200,"No","No","Gas","Hot Air","Public",1227,1,1,5
"1377",305000,0.53,"No",13,31300,"No","No","Gas","Hot Air","Private",2494,1,2.5,7
"1378",154000,0.17,"No",21,15800,"No","No","Electric","Electric","Public",912,0,1.5,7
"1379",149000,0.15,"No",20,15700,"No","No","Electric","Electric","Public",988,0,1,7
"1380",300279,0.54,"No",1,108900,"Yes","No","Gas","Hot Air","Private",2762,1,3,9
"1381",278000,0.64,"No",33,26500,"No","No","Gas","Hot Water","Public",2625,1,2.5,10
"1382",202000,0.47,"No",28,24600,"No","No","Electric","Electric","Public",1222,0,1,6
"1383",328463,0.49,"No",1,108900,"Yes","Yes","Gas","Hot Air","Public",3144,1,2.5,10
"1384",185000,0.45,"No",16,25000,"No","No","Gas","Hot Air","Private",1173,1,1,5
"1385",128000,0.17,"No",21,15800,"No","No","Electric","Electric","Public",908,0,1,3
"1386",335000,0.92,"No",16,32700,"No","Yes","Gas","Hot Water","Private",2274,1,2.5,10
"1387",148900,0.16,"No",18,15700,"No","No","Gas","Electric","Public",908,0,1,4
"1388",229900,0.43,"No",16,25000,"No","No","Gas","Hot Air","Private",1540,0,1.5,6
"1389",215000,0.49,"No",28,24900,"No","No","Gas","Hot Air","Public",1196,1,2,7
"1390",253000,0.45,"No",16,25000,"No","No","Gas","Hot Air","Private",1780,1,1.5,9
"1391",304065,0.34,"No",1,108900,"Yes","No","Gas","Hot Air","Public",2670,1,3,8
"1392",222000,0.34,"No",26,27000,"No","No","Gas","Hot Air","Public",1581,1,1.5,5
"1393",165000,0.15,"No",18,15100,"No","No","Electric","Electric","Public",1592,0,1.5,7
"1394",275000,0.37,"No",14,31200,"No","Yes","Gas","Hot Air","Private",2011,1,2.5,8
"1395",325000,0.27,"Yes",105,56500,"No","No","Electric","Electric","Public",1391,1,1,4
"1396",406000,1.08,"No",15,21100,"No","Yes","Gas","Hot Air","Private",2636,3,2.5,8
"1397",230000,0.31,"No",19,27000,"No","No","Electric","Electric","Public",1656,1,1.5,6
"1398",125000,0.04,"No",130,2400,"No","No","Gas","Hot Air","Public",1518,0,1,8
"1399",148000,0.41,"No",84,18200,"No","No","Oil","Hot Air","Public",1182,1,1.5,8
"1400",279000,0.44,"No",9,26000,"No","Yes","Gas","Hot Air","Public",1836,0,2.5,8
"1401",250000,0.62,"No",14,31600,"No","Yes","Gas","Hot Air","Private",1529,1,2,6
"1402",314940,0.37,"No",0,108900,"Yes","No","Gas","Hot Air","Public",2715,1,3,10
"1403",165900,0.16,"No",21,15100,"No","No","Electric","Electric","Public",1184,0,1.5,3
"1404",150000,0.75,"No",14,3700,"No","No","Oil","Hot Air","Private",1120,0,1.5,6
"1405",133000,0.15,"No",15,2500,"No","No","Gas","Hot Air","Public",1008,0,1,4
"1406",155000,0.37,"No",18,2500,"No","No","Electric","Electric","Private",1008,0,1,7
"1407",220000,0.41,"No",57,4800,"No","No","Oil","Hot Air","Private",2077,1,2,7
"1408",229000,1.61,"No",26,4500,"No","No","Electric","Electric","Private",1572,0,1.5,4
"1409",177000,0.63,"No",34,5000,"No","No","Oil","Hot Water","Private",1874,0,1.5,9
"1410",120000,0.11,"No",50,1300,"No","No","Gas","Hot Air","Public",768,0,1,6
"1411",195000,0.29,"No",3,3800,"No","No","Gas","Hot Air","Private",1552,1,2.5,5
"1412",315371,1,"No",1,3400,"No","No","Gas","Hot Air","Private",2331,1,2.5,8
"1413",137000,0.36,"No",48,3600,"No","No","Gas","Hot Air","Private",960,0,1,3
"1414",225700,0.36,"No",19,13000,"No","No","Electric","Electric","Public",1720,0,1.5,9
"1415",204900,0.34,"No",20,13000,"No","No","Electric","Electric","Public",1437,0,1.5,8
"1416",189500,0.34,"No",19,13000,"No","Yes","Oil","Hot Air","Public",1510,0,2,8
"1417",374000,0.72,"No",21,26000,"No","No","Electric","Electric","Public",3021,1,2.5,11
"1418",319000,0.35,"No",12,13000,"No","No","Gas","Hot Water","Private",1960,0,2.5,8
"1419",294100,0.39,"No",11,13000,"No","No","Gas","Hot Water","Private",2112,1,2.5,10
"1420",440760,0.38,"No",0,13000,"No","Yes","Gas","Hot Air","Private",2917,1,3,10
"1421",128000,0.16,"No",21,15700,"No","No","Electric","Electric","Public",912,1,1.5,4
"1422",239505,0.37,"No",1,108900,"Yes","No","Gas","Hot Air","Public",2244,1,2.5,10
"1423",141700,0.15,"No",18,15100,"No","No","Electric","Electric","Public",1202,0,1.5,4
"1424",215500,0.34,"No",19,27000,"No","Yes","Gas","Hot Air","Public",2601,1,2.5,10
"1425",320210,0.81,"No",1,108900,"Yes","No","Gas","Hot Air","Public",2492,1,2.5,9
"1426",273495,0.3,"No",1,108900,"Yes","No","Gas","Hot Air","Public",2680,0,2.5,11
"1427",256350,0.35,"No",1,108900,"Yes","No","Gas","Hot Air","Public",2271,1,2.5,6
"1428",255000,0.33,"No",17,27000,"No","No","Electric","Electric","Public",2012,1,3,6
"1429",124000,0.09,"No",13,6700,"No","No","Electric","Electric","Public",920,0,1,8
"1430",293000,1.94,"No",5,110000,"No","Yes","Gas","Hot Air","Private",2111,1,2,9
"1431",147000,0.15,"No",20,15100,"No","No","Gas","Hot Water","Public",1184,1,2,4
"1432",284595,0.32,"No",1,108900,"Yes","No","Gas","Hot Air","Public",2627,1,3,10
"1433",342269,0.39,"No",1,108900,"Yes","No","Gas","Hot Air","Public",2641,1,3,9
"1434",229000,0.51,"No",25,25000,"No","No","Gas","Hot Water","Public",1736,1,1.5,8
"1435",216900,0.31,"No",19,27000,"No","No","Electric","Electric","Public",1656,1,1.5,7
"1436",164900,0.15,"No",22,15100,"No","No","Electric","Electric","Public",1168,1,1.5,6
"1437",149000,0.15,"No",18,15100,"No","No","Gas","Hot Air","Public",1385,1,1.5,3
"1438",150000,0.18,"No",85,3600,"No","No","Oil","Hot Air","Private",969,0,1,4
"1439",214990,0.32,"No",17,27000,"No","No","Gas","Hot Water","Public",1508,1,1.5,6
"1440",173000,0.14,"No",26,15100,"No","Yes","Gas","Hot Air","Public",1602,1,1.5,7
"1441",149900,0.17,"No",19,15800,"No","No","Electric","Electric","Public",912,1,1.5,4
"1442",155000,0.15,"No",18,15100,"No","No","Electric","Electric","Public",1128,0,1.5,3
"1443",170000,0.16,"No",18,15100,"No","No","Electric","Electric","Public",1514,1,1.5,5
"1444",237500,0.37,"No",19,27000,"No","No","Electric","Hot Water","Public",1535,0,2,5
"1445",297065,0.45,"No",1,108900,"Yes","No","Gas","Hot Air","Public",2722,0,3,9
"1446",342202,0.44,"No",1,108900,"Yes","Yes","Gas","Hot Air","Public",2711,1,2.5,9
"1447",345264,0.88,"No",1,108900,"Yes","Yes","Gas","Hot Air","Public",3020,1,3,11
"1448",325046,0.5,"No",1,108900,"Yes","No","Gas","Hot Air","Public",2712,0,2.5,10
"1449",367000,1,"No",19,21400,"No","Yes","Electric","Electric","Private",2556,1,2.5,8
"1450",159900,0.17,"No",21,15200,"No","No","Electric","Electric","Public",1184,0,2,4
"1451",145000,0.16,"No",21,15700,"No","No","Gas","Hot Air","Public",912,1,1.5,3
"1452",272500,0.32,"No",18,27000,"No","Yes","Gas","Hot Air","Public",2212,1,2.5,10
"1453",163255,0.09,"No",25,15100,"No","Yes","Gas","Hot Air","Public",1602,1,1.5,3
"1454",319000,0.47,"No",1,108900,"Yes","No","Gas","Hot Air","Public",3285,1,3,12
"1455",160600,0.15,"No",20,15100,"No","No","Electric","Electric","Public",1406,0,1.5,3
"1456",246000,0.34,"No",20,27000,"No","Yes","Gas","Hot Air","Public",1472,1,2,6
"1457",153000,0.17,"No",57,10200,"No","No","Oil","Hot Air","Public",1072,0,1,6
"1458",295000,0.48,"No",15,30000,"No","No","Gas","Hot Air","Private",2504,1,2.5,10
"1459",159000,0.16,"No",18,15100,"No","No","Electric","Electric","Public",1184,0,1.5,3
"1460",148400,0.15,"No",20,15700,"No","No","Electric","Electric","Public",912,1,1.5,5
"1461",311000,0.54,"No",10,30000,"No","Yes","Gas","Hot Air","Public",2120,0,2.5,7
"1462",314000,0.53,"No",1,108900,"Yes","No","Gas","Hot Air","Public",3344,1,3.5,11
"1463",250000,0.4,"No",25,27000,"No","Yes","Electric","Hot Air","Public",2243,1,2.5,6
"1464",149000,0.16,"No",21,15700,"No","No","Electric","Electric","Public",908,0,1,3
"1465",307890,0.55,"No",1,108900,"Yes","No","Gas","Hot Air","Public",2714,0,3,12
"1466",223000,0.33,"No",18,27000,"No","No","Electric","Electric","Public",1360,1,1.5,8
"1467",219000,0.47,"No",27,24600,"No","No","Electric","Electric","Public",1719,1,1.5,5
"1468",178000,0.48,"No",28,24800,"No","No","Electric","Electric","Public",1404,1,1.5,6
"1469",295925,0.56,"No",0,108900,"Yes","No","Gas","Hot Air","Public",2134,1,2.5,9
"1470",141160,0.17,"No",20,15800,"No","No","Electric","Electric","Public",912,0,1.5,6
"1471",229900,0.34,"No",9,30000,"No","Yes","Electric","Electric","Public",1423,1,1.5,8
"1472",254900,0.33,"No",10,30000,"No","No","Gas","Hot Air","Public",2044,0,2,5
"1473",126000,0.85,"No",28,3900,"No","No","Oil","Hot Air","Private",896,0,1,4
"1474",176500,0.37,"No",55,4600,"No","Yes","Oil","Hot Water","Private",1380,1,1.5,6
"1475",161800,0.34,"No",41,3500,"No","No","Gas","Hot Air","Private",960,0,1,7
"1476",112200,0.14,"No",44,2400,"No","No","Gas","Hot Air","Public",840,0,1,4
"1477",154500,0.54,"No",35,5700,"No","No","Gas","Hot Water","Private",1820,0,1.5,8
"1478",300000,0.92,"No",19,5000,"No","Yes","Oil","Hot Air","Private",2144,1,2.5,8
"1479",206000,0.1,"No",17,5100,"No","No","Gas","Hot Air","Private",1610,0,2,8
"1480",257000,0.75,"No",6,1700,"No","No","Gas","Hot Air","Private",1752,0,2.5,7
"1481",182000,0.38,"No",36,3300,"No","No","Gas","Hot Water","Private",1729,1,1.5,8
"1482",161000,0.59,"No",37,4400,"No","No","Gas","Hot Air","Private",1056,0,1,6
"1483",176000,0.42,"No",21,12250,"No","No","Electric","Electric","Public",1292,0,1.5,6
"1484",177160,0.41,"No",35,7200,"No","No","Oil","Hot Air","Public",832,0,1,8
"1485",355063,0.36,"No",0,13000,"Yes","Yes","Gas","Hot Air","Private",2256,1,2.5,8
